ds,Lat,Lon,y,unique_id
2020-01-01,51.72844036381582,7.333656647231687,0.11798351588440255,1
2020-01-02,51.74531217517947,7.3248076584877495,0.1289133901537039,1
2020-01-03,51.73694087690725,7.322902684254202,0.12317681072360484,1
2020-01-04,51.73657786832952,7.307930551661522,0.1254451900921992,1
2020-01-05,51.744239193509046,7.330141272428658,0.11385271275086874,1
2020-01-06,51.72966512748166,7.328295168302467,0.12496718486646129,1
2020-01-07,51.73203956966382,7.3301138727395925,0.1248674988778778,1
2020-01-08,51.732831769150216,7.323494361124572,0.12272208937928256,1
2020-01-09,51.726709002902844,7.3214403360427855,0.12600750474430067,1
2020-01-10,51.7357584540763,7.328851034306529,0.12449194227487922,1
2020-01-11,51.73304867117258,7.317105689319526,0.12328098665630609,1
2020-01-12,51.74068251852741,7.335010236200551,0.11273288130858299,1
2020-01-13,51.73409624195696,7.34452101137646,0.1200845922563549,1
2020-01-14,51.72953762672648,7.325944227697263,0.12095200915640948,1
2020-01-15,51.728283492355786,7.328130694625676,0.12156331578562729,1
2020-01-16,51.73104636089473,7.326664976925496,0.12086394759764306,1
2020-01-17,51.73390267012221,7.332403763477951,0.12189285124223603,1
2020-01-18,51.730806693689175,7.303075049931039,0.1266050574218425,1
2020-01-19,51.73113238305676,7.324092799719641,0.11275754809431075,1
2020-01-20,51.7310092525425,7.333400893140475,0.12197898674768085,1
2020-01-21,51.73265024580777,7.333134122860035,0.12098987697935103,1
2020-01-22,51.72633091584841,7.339254083147554,0.11941636178749655,1
2020-01-23,51.73141854041415,7.336157484208133,0.12437392027188171,1
2020-01-24,51.73618959930708,7.332146845454079,0.12408506542386462,1
2020-01-25,51.731856186142636,7.308684202490052,0.12425420891758576,1
2020-01-26,51.74038986978988,7.325475786712475,0.11433789231409457,1
2020-01-27,51.73434215508382,7.330217620061231,0.12430646008649199,1
2020-01-28,51.72955800723891,7.33018032098151,0.12350894722656053,1
2020-01-29,51.72783282883206,7.329260391249154,0.12394539557494091,1
2020-01-30,51.72963679121131,7.333506241683757,0.12554682025530317,1
2020-01-31,51.73969002548987,7.333545525220993,0.12388441717874879,1
2020-02-01,51.72721708964741,7.314465557069745,0.13149135649896623,1
2020-02-02,51.73329544862454,7.325906791553743,0.12013377214675919,1
2020-02-03,51.73315598365875,7.343667521890761,0.12435883113123516,1
2020-02-04,51.73228451105594,7.3336626035032415,0.12650655647124026,1
2020-02-05,51.73604202902096,7.344161176017944,0.1206447067065923,1
2020-02-06,51.733762544898156,7.3450411610437785,0.12462372158780656,1
2020-02-07,51.736634403488544,7.3350522224742445,0.1251386311280654,1
2020-02-08,51.736055364842436,7.322708881546717,0.12473603920749245,1
2020-02-09,51.74023726748882,7.338614366188519,0.1178523623433264,1
2020-02-10,51.743293068396824,7.347320997894276,0.12291005801299815,1
2020-02-11,51.730872497150166,7.345923785561187,0.12399580056764428,1
2020-02-12,51.7321708018253,7.345228460275001,0.12252341957642977,1
2020-02-13,51.7264548513495,7.331534131671525,0.1252482463270502,1
2020-02-14,51.74325545648714,7.348300936926782,0.12510854120483014,1
2020-02-15,51.73804968696121,7.331551985918396,0.12631230784185132,1
2020-02-16,51.74022338774912,7.339207568681614,0.11596866562812952,1
2020-02-17,51.734133469155346,7.345479818982187,0.1250321382864662,1
2020-02-18,51.730611273557216,7.326508593940954,0.12017889337509033,1
2020-02-19,51.730751516094834,7.340686504517067,0.12206194243879583,1
2020-02-20,51.72922350522745,7.325921218470094,0.1199240592967188,1
2020-02-21,51.74019089439963,7.33732169170945,0.12607067979255998,1
2020-02-22,51.737396733629694,7.3228175115906735,0.13001560174434304,1
2020-02-23,51.74395368948145,7.349858803131768,0.11947998447612025,1
2020-02-24,51.75114167720267,7.352138961141217,0.12375060159595173,1
2020-02-25,51.744993235337134,7.339670139175248,0.11870068669166786,1
2020-02-26,51.73847240716042,7.341413303831887,0.12220257801444308,1
2020-02-27,51.738454396002204,7.348011111735874,0.11981437630249257,1
2020-02-28,51.73968392005822,7.35164822034146,0.12507233872819098,1
2020-02-29,51.73900834897981,7.322938450258301,0.12579721133199237,1
2020-03-01,51.75874640063725,7.3605991624934255,0.11509577689904316,1
2020-03-02,51.746220124707975,7.351293330102059,0.12311581335099728,1
2020-03-03,51.73932607899438,7.342200310959392,0.12176157889562136,1
2020-03-04,51.74270287599526,7.3447802609623976,0.12300028411297032,1
2020-03-05,51.736662194843255,7.343652731032073,0.1234732637962257,1
2020-03-06,51.7419826495411,7.343017788078657,0.1261848647372099,1
2020-03-07,51.740733690215336,7.3143986720972896,0.12889488347847416,1
2020-03-08,51.74569795992807,7.350564360504302,0.11537029678768555,1
2020-03-09,51.74179362763314,7.337022964170379,0.12344040770030715,1
2020-03-10,51.739221935635136,7.347191384686633,0.12349497181406996,1
2020-03-11,51.739522973489464,7.34738233349601,0.12141953014305178,1
2020-03-12,51.733621255823394,7.344277593743508,0.1220769875335867,1
2020-03-13,51.741549100897544,7.339253698853798,0.12333159957382803,1
2020-03-14,51.7401803161276,7.325500252178563,0.12295000227145186,1
2020-03-15,51.75106496944974,7.335737462077479,0.11186548124687448,1
2020-03-16,51.74205318361077,7.328596379202128,0.12368797958974359,1
2020-03-17,51.73892421778151,7.338695799200992,0.11676373871430434,1
2020-03-18,51.73622962312086,7.3395937622057845,0.11419169608305804,1
2020-03-19,51.74118580702383,7.342287814601511,0.11906672152941511,1
2020-03-20,51.742804057148156,7.34004984813955,0.11807242876493784,1
2020-03-21,51.73502676360293,7.3205208494521345,0.12413520935737658,1
2020-03-22,51.753069961709194,7.3413117854856225,0.11130215434274793,1
2020-03-23,51.75058869435065,7.3400049486837124,0.11718058026140964,1
2020-03-24,51.732220662001836,7.3426838902173115,0.11366271217372635,1
2020-03-25,51.73934349481374,7.347252306322383,0.113677013841036,1
2020-03-26,51.73904958739538,7.342554549467293,0.1124908678261888,1
2020-03-27,51.73556868279804,7.342775751570985,0.11415162170120258,1
2020-03-28,51.73230749948253,7.343499678777147,0.11164171873017704,1
2020-03-29,51.74563663573925,7.347168559595323,0.12079336949938792,1
2020-03-30,51.72034146501333,7.337247219921612,0.1127478457321163,1
2020-03-31,51.738948332640824,7.352688236966524,0.10810675536617843,1
2020-04-01,51.72944693918582,7.344083652930654,0.10924861414560243,1
2020-04-02,51.735164329198525,7.353017557353036,0.11150160863206116,1
2020-04-03,51.73961613427443,7.3521433523238,0.11039338464218709,1
2020-04-04,51.723445030244726,7.333943845588782,0.11017991223773368,1
2020-04-05,51.7567208701065,7.358598571961984,0.10040981957456502,1
2020-04-06,51.74932244049153,7.355559226555819,0.11166388520414659,1
2020-04-07,51.73433197292465,7.342412208136072,0.11017858375301073,1
2020-04-08,51.73709364332773,7.355323779819449,0.11121851679113132,1
2020-04-09,51.73305741478171,7.3518744594776555,0.11194490507494696,1
2020-04-10,51.750427056354944,7.361097514951565,0.10069352016574586,1
2020-04-11,51.728453982142945,7.352033994279568,0.1124389405120482,1
2020-04-12,51.74551144434382,7.358590571585596,0.10201108800732377,1
2020-04-13,51.746751160305685,7.346231124214792,0.10740094700614025,1
2020-04-14,51.728183368829434,7.326248770198222,0.11149972000640718,1
2020-04-15,51.73512463196691,7.3510380849169605,0.11335945048282058,1
2020-04-16,51.73908499246495,7.354703760627885,0.1147668123753443,1
2020-04-17,51.73281861228399,7.342588379969987,0.11297931875771092,1
2020-04-18,51.738969095782174,7.353542421218848,0.11327045934390965,1
2020-04-19,51.75824586272091,7.3657909630824445,0.1005785288458888,1
2020-04-20,51.72835855006399,7.356913391515075,0.1117521695828042,1
2020-04-21,51.72902619120738,7.351731647015262,0.11086872178356852,1
2020-04-22,51.744693847724214,7.372089380802467,0.11257564251184721,1
2020-04-23,51.73591859061656,7.34951281267647,0.11253551740693495,1
2020-04-24,51.73602121449565,7.350903616143876,0.11233464748011195,1
2020-04-25,51.73029596205233,7.356506356348118,0.11005335297470079,1
2020-04-26,51.759788397080904,7.358629405688929,0.10101705029853446,1
2020-04-27,51.73936695908236,7.35656447801587,0.11276846703711325,1
2020-04-28,51.74062243073357,7.347976714886362,0.11408861626248218,1
2020-04-29,51.73213127464292,7.3367766744636125,0.11077798059652878,1
2020-04-30,51.73588429496191,7.34941754807723,0.11077238351113729,1
2020-05-01,51.742905804624186,7.350713342385516,0.10948919535080603,1
2020-05-02,51.7290612674915,7.347186692018456,0.11395005229242076,1
2020-05-03,51.747791527704834,7.3498973448781175,0.10224018119581381,1
2020-05-04,51.72391307699455,7.335634718317265,0.11056352860293456,1
2020-05-05,51.738969131552594,7.355415056448484,0.11305017907972298,1
2020-05-06,51.731499963508014,7.346500675399402,0.11352032893730027,1
2020-05-07,51.73154396513963,7.354403170896272,0.11317894715652843,1
2020-05-08,51.730880003291446,7.337458363064289,0.11400104164761717,1
2020-05-09,51.730194657793234,7.350896036139977,0.11006384500000001,1
2020-05-10,51.75475228378455,7.343408252592146,0.10684704837257172,1
2020-05-11,51.72320563404051,7.337180815093922,0.11199663033755472,1
2020-05-12,51.72439194592124,7.3391262408574764,0.11377110536262697,1
2020-05-13,51.73148645804637,7.349274698131166,0.11424529398912184,1
2020-05-14,51.726073213506304,7.336141086879599,0.11356905148919172,1
2020-05-15,51.7300604494867,7.32972198276874,0.1140823617807496,1
2020-05-16,51.729084462247535,7.344451626614694,0.11467419818268054,1
2020-05-17,51.75816737973315,7.362109015256492,0.10130324611472166,1
2020-05-18,51.73226631115289,7.340071858482499,0.11324815605371454,1
2020-05-19,51.739283419934225,7.347195052627521,0.11626360555279262,1
2020-05-20,51.72988961397946,7.337537855951633,0.11525761694503238,1
2020-05-21,51.76585969257222,7.365633160401149,0.10118020703078638,1
2020-05-22,51.738440745678,7.335186733934775,0.11648491019186284,1
2020-05-23,51.72958810127349,7.328665863568303,0.11278705366971394,1
2020-05-24,51.74939207325903,7.353542875429762,0.10764490861494527,1
2020-05-25,51.74304847279434,7.352090770778103,0.1138094285368803,1
2020-05-26,51.73453887010292,7.3438109407718954,0.11547975748464413,1
2020-05-27,51.73888195151095,7.351076271387401,0.11642852133981632,1
2020-05-28,51.72417241186976,7.3428393983499785,0.11393691517054728,1
2020-05-29,51.72590142514348,7.3386500636387995,0.11306140939107888,1
2020-05-30,51.73540312219744,7.349695717129911,0.11315031656044897,1
2020-05-31,51.76661095826372,7.365141194635313,0.10350846032918337,1
2020-06-01,51.768707462159554,7.380607999497435,0.10667966596163664,1
2020-06-02,51.72852009188748,7.350243885908807,0.11382931181167402,1
2020-06-03,51.72277571128858,7.332703558556564,0.11290121457883827,1
2020-06-04,51.73395480019821,7.346619427070346,0.11453018106450821,1
2020-06-05,51.72673834824093,7.336519825314612,0.11453933541772036,1
2020-06-06,51.73074558362546,7.345976088401054,0.11392470382810344,1
2020-06-07,51.74494982753047,7.356318918306894,0.11209922665270808,1
2020-06-08,51.73875654258704,7.353879071905349,0.11131167090732969,1
2020-06-09,51.72675089785537,7.32740608893851,0.1125489667772636,1
2020-06-10,51.72396916818981,7.3359198445932465,0.11436310308401129,1
2020-06-11,51.77019712786994,7.37414353032775,0.10949445680122025,1
2020-06-12,51.73849085875614,7.341537931805039,0.11214539769578823,1
2020-06-13,51.742912934279644,7.342631068015629,0.11448455085639307,1
2020-06-14,51.76713819550039,7.358602861815727,0.1099977923160798,1
2020-06-15,51.71339135465981,7.313220721278787,0.11296588340502603,1
2020-06-16,51.73063189456455,7.340286718710782,0.11319728190714136,1
2020-06-17,51.7357479487571,7.342955185760259,0.11448514689969944,1
2020-06-18,51.72868168292696,7.346417636998388,0.11338774772481384,1
2020-06-19,51.73172525292205,7.36473194292841,0.11317000938947544,1
2020-06-20,51.729372830712904,7.340921143712309,0.11137500982495281,1
2020-06-21,51.77060045652317,7.370168402606609,0.10607096923578375,1
2020-06-22,51.7419000941714,7.349717813029121,0.11283445900282299,1
2020-06-23,51.73448133352634,7.346148287899059,0.1114596059757844,1
2020-06-24,51.73049360875873,7.3592279195447325,0.11080728322798146,1
2020-06-25,51.72463513694945,7.34443668540221,0.11179757545648668,1
2020-06-26,51.73059223883286,7.340505036389108,0.11307987806627155,1
2020-06-27,51.72793660528382,7.337910838463908,0.11510919171426356,1
2020-06-28,51.76332756193711,7.359364075979443,0.10725682855776988,1
2020-06-29,51.735159061733874,7.341675613803372,0.11182955827881692,1
2020-06-30,51.730041098875034,7.352233155364641,0.11181839012063906,1
2020-07-01,51.736020582975165,7.3479108863156055,0.11319666126596842,1
2020-07-02,51.72920947095049,7.349320389068331,0.11127641483068612,1
2020-07-03,51.738471363994705,7.356580100118011,0.1109450995699205,1
2020-07-04,51.72471652201583,7.3372532099839605,0.11241695770510554,1
2020-07-05,51.74880599689112,7.346416905590445,0.1104084785931614,1
2020-07-06,51.74113948637742,7.344326108744034,0.11389026930151755,1
2020-07-07,51.731575784334765,7.351669321464942,0.11228756595952774,1
2020-07-08,51.73135871559405,7.346711589123734,0.11148754303248017,1
2020-07-09,51.71832020094599,7.337590894791752,0.11242329230429121,1
2020-07-10,51.72780177037569,7.347766393942637,0.11305426714222244,1
2020-07-11,51.73555409179213,7.343167769054458,0.11147921193440706,1
2020-07-12,51.7732131745172,7.363214943822806,0.10319456188751597,1
2020-07-13,51.73715887118516,7.345133593605627,0.1112879182833768,1
2020-07-14,51.7285675807762,7.356919269285921,0.10924882449280708,1
2020-07-15,51.72712674267155,7.3468312041162,0.11171207648083208,1
2020-07-16,51.73092642526402,7.356358979025045,0.11205952379433842,1
2020-07-17,51.73212927071688,7.343180454583166,0.11353811171422779,1
2020-07-18,51.736789139578974,7.3342093196971305,0.11188955902850617,1
2020-07-19,51.76872495258048,7.360817615472898,0.10157293689151134,1
2020-07-20,51.73126248284268,7.339645303152083,0.11071485208572054,1
2020-07-21,51.73745378348913,7.351848494384195,0.11327007549301077,1
2020-07-22,51.734789114559256,7.3347149920057575,0.11334300071672987,1
2020-07-23,51.733881941153136,7.3482689281091425,0.1126750792779688,1
2020-07-24,51.73895583714835,7.3470947026233056,0.11638479461733701,1
2020-07-25,51.73882009421345,7.35143682386035,0.11600301265609991,1
2020-07-26,51.759070922631714,7.342436431837851,0.10927904083779073,1
2020-07-27,51.732512073972906,7.339732665215417,0.11534449848984712,1
2020-07-28,51.71164457869058,7.310385835027934,0.10493419838318811,1
2020-07-29,51.71100056514728,7.307389002673979,0.10349699065883519,1
